emp_id,name,hire_date,employment_type,country,jurisdiction,role,base_monthly_pay,flsa_status,ot_eligible,department,is_ghost,birth_date
EMP-09529,Ethan Morris,2023-01-06,full_time,USA,FL,Sales_Representative,6997,nonexempt,True,Sales,False,1965-03-21
EMP-09530,Ethan Anderson,2022-11-12,full_time,USA,FL,Product_Manager,6746,exempt,False,Engineering,False,1986-07-10
EMP-09531,Joseph Lewis,2021-02-13,full_time,USA,FL,Product_Manager,12688,exempt,False,Finance,False,1990-11-05
EMP-09532,Megan Wilson,2018-07-26,full_time,USA,WA,Operations_Manager,5010,exempt,False,Operations,False,1979-02-02
EMP-09533,Michael Rogers,2019-06-22,full_time,USA,TX,Payroll_Administrator,11515,exempt,False,Sales,False,1966-11-19
EMP-09534,Taylor Lewis,2022-11-30,full_time,USA,CA,Product_Manager,7984,exempt,False,Sales,False,1989-01-10
EMP-09535,Chloe Stewart,2022-12-25,full_time,USA,NJ,Operations_Manager,9557,exempt,False,Engineering,False,1985-07-22
EMP-09536,Layla Hall,2020-11-17,full_time,USA,MA,Software_Engineer,5308,exempt,False,HR,False,1985-07-20
EMP-09537,Victoria Hall,2022-01-04,full_time,USA,FL,Analyst,9293,nonexempt,True,Engineering,False,1994-12-17
EMP-09538,Benjamin Carter,2022-07-03,full_time,USA,FL,Software_Engineer,13554,exempt,False,Engineering,False,1968-12-27
EMP-09539,Henry Kumar,2019-08-16,full_time,USA,WA,HR_Specialist,4691,nonexempt,True,Finance,False,1994-08-04
EMP-09540,James Walker,2020-01-31,full_time,USA,FL,Software_Engineer,10408,exempt,False,Sales,False,1977-04-28
EMP-09541,Lucas Wright,2024-01-21,full_time,USA,IL,Product_Manager,8761,exempt,False,HR,False,1999-04-01
EMP-09542,Zoe Martin,2021-10-18,full_time,USA,TX,Analyst,4166,nonexempt,True,HR,False,1966-02-15
EMP-09543,Amelia Hall,2022-03-31,full_time,USA,TX,Software_Engineer,7555,exempt,False,Engineering,False,1985-12-24
EMP-09544,David Davis,2020-04-28,full_time,USA,CA,Sales_Representative,12546,nonexempt,True,Sales,False,1986-02-25
EMP-09545,Henry Young,2023-08-25,full_time,USA,MA,Software_Engineer,4535,exempt,False,Operations,False,1994-01-13
EMP-09546,Kevin Sanchez,2018-04-14,full_time,USA,NJ,Operations_Manager,9319,exempt,False,Engineering,False,1987-10-18
EMP-09547,Layla Martin,2021-07-15,full_time,USA,FL,Operations_Manager,8677,exempt,False,Operations,False,1985-09-22
EMP-09548,Jack King,2024-07-13,full_time,USA,WA,Payroll_Administrator,6833,exempt,False,Sales,False,1996-07-07
EMP-09549,Arjun Edwards,2018-06-21,full_time,USA,MA,Sales_Representative,11327,nonexempt,True,HR,False,1984-01-26
EMP-09550,Chloe Garcia,2020-11-07,full_time,USA,IL,Payroll_Administrator,9108,exempt,False,HR,False,1996-02-21
EMP-09551,Abigail Campbell,2018-12-29,full_time,USA,NJ,Operations_Manager,13849,exempt,False,HR,False,1967-10-23
EMP-09552,Noah Johnson,2024-12-26,full_time,USA,NJ,Operations_Manager,9719,exempt,False,Operations,False,1980-12-29
EMP-09553,James Parker,2019-03-22,full_time,USA,CA,Analyst,7745,nonexempt,True,Sales,False,1974-02-20
EMP-09554,Joseph Perez,2021-03-30,full_time,USA,NJ,Analyst,4733,nonexempt,True,Finance,False,1993-10-07
EMP-09555,Victoria Edwards,2019-10-31,full_time,USA,TX,Operations_Manager,3785,exempt,False,Operations,False,1986-03-05
EMP-09556,Taylor Scott,2024-12-18,full_time,USA,FL,Payroll_Administrator,5404,exempt,False,HR,False,2002-06-29
EMP-09557,Arjun Sanchez,2018-05-11,full_time,USA,WA,Software_Engineer,13119,exempt,False,HR,False,1974-02-02
EMP-09558,Joseph Phillips,2020-06-10,full_time,USA,TX,Operations_Manager,7710,exempt,False,Sales,False,1970-08-24
EMP-09559,Isaac Adams,2023-11-12,full_time,USA,TX,Analyst,4932,nonexempt,True,Operations,False,1994-09-10
EMP-09560,Mateo Hall,2021-01-19,full_time,USA,IL,Sales_Representative,5779,nonexempt,True,Sales,False,1968-02-24
EMP-09561,Allison Stewart,2021-10-15,full_time,USA,MA,Sales_Representative,7228,nonexempt,True,HR,False,2003-01-09
EMP-09562,Isabella Campbell,2022-01-26,full_time,USA,FL,HR_Specialist,4191,nonexempt,True,Engineering,False,1974-05-28
EMP-09563,Henry Anderson,2023-08-10,full_time,USA,IL,Sales_Representative,13597,nonexempt,True,Finance,False,1974-10-23
EMP-09564,Taylor Martin,2020-08-20,full_time,USA,CA,Payroll_Administrator,6951,exempt,False,Sales,False,1995-10-03
EMP-09565,Morgan Thompson,2022-03-04,full_time,USA,IL,Analyst,11855,nonexempt,True,HR,False,1968-12-19
EMP-09566,Layla Wilson,2022-10-31,full_time,USA,NY,Software_Engineer,5654,exempt,False,Engineering,False,1990-07-02
EMP-09567,Zoe Lewis,2023-09-29,full_time,USA,NJ,Software_Engineer,7421,exempt,False,Finance,False,1992-11-27
EMP-09568,Victoria Martinez,2020-07-13,full_time,USA,MA,Operations_Manager,9679,exempt,False,Sales,False,1979-10-04
EMP-09569,James Davis,2019-12-27,full_time,USA,MA,HR_Specialist,6634,nonexempt,True,Finance,False,1970-06-23
EMP-09570,Emma Perez,2024-06-20,full_time,USA,NY,Payroll_Administrator,9306,exempt,False,Finance,False,2001-03-01
EMP-09571,Layla White,2018-06-10,full_time,USA,IL,Operations_Manager,6580,exempt,False,Engineering,False,1993-11-09
EMP-09572,Daniel Baker,2024-06-30,full_time,USA,TX,Sales_Representative,11440,nonexempt,True,Operations,False,1973-11-03
EMP-09573,Charlotte Taylor,2023-04-22,full_time,USA,NJ,Analyst,5029,nonexempt,True,Engineering,False,1975-05-13
EMP-09574,Isabella Parker,2020-12-12,full_time,USA,TX,Software_Engineer,6388,exempt,False,Operations,False,1988-02-06
EMP-09575,Arjun Thompson,2023-08-14,full_time,USA,WA,Sales_Representative,4317,nonexempt,True,Sales,False,1965-12-17
EMP-09576,Nora Smith,2018-07-16,full_time,USA,IL,HR_Specialist,10787,nonexempt,True,Finance,False,1991-04-03
EMP-09577,Maya Rogers,2022-09-26,full_time,USA,CA,Product_Manager,9687,exempt,False,Operations,False,1994-03-23
EMP-09578,Samuel Davis,2018-06-13,full_time,USA,NY,Analyst,11979,nonexempt,True,Operations,False,1988-12-29
EMP-09579,Isaac Harris,2022-09-07,full_time,USA,WA,Product_Manager,9080,exempt,False,Operations,False,1988-01-18
EMP-09580,David Morris,2023-12-03,full_time,USA,MA,Operations_Manager,11972,exempt,False,Finance,False,1999-07-10
EMP-09581,Ethan Rogers,2018-04-26,full_time,USA,FL,Product_Manager,8401,exempt,False,Finance,False,1983-09-20
EMP-09582,Hannah Lee,2021-09-27,full_time,USA,CA,Product_Manager,9882,exempt,False,Sales,False,1978-04-22
EMP-09583,Liam Stewart,2018-03-05,full_time,USA,WA,Product_Manager,6913,exempt,False,Engineering,False,1967-01-05
EMP-09584,Leah Garcia,2019-03-14,full_time,USA,WA,Software_Engineer,11694,exempt,False,Finance,False,1977-02-27
EMP-09585,Sofia Lewis,2020-05-21,full_time,USA,NY,Payroll_Administrator,9898,exempt,False,HR,False,1979-10-09
EMP-09586,Megan Sanchez,2024-12-22,full_time,USA,NJ,Product_Manager,8059,exempt,False,HR,False,1967-11-26
EMP-09587,Lily Allen,2023-04-16,full_time,USA,WA,HR_Specialist,4281,nonexempt,True,HR,False,1971-03-01
EMP-09588,Owen King,2022-02-06,full_time,USA,CA,Sales_Representative,8514,nonexempt,True,HR,False,1995-03-23
EMP-09589,Alexander Garcia,2024-01-12,full_time,USA,TX,Analyst,4281,nonexempt,True,Engineering,False,1991-08-01
EMP-09590,Daniel Phillips,2024-01-22,full_time,USA,NJ,Operations_Manager,5577,exempt,False,HR,False,1992-02-02
EMP-09591,Layla Taylor,2022-02-01,full_time,USA,WA,Product_Manager,4512,exempt,False,HR,False,1977-03-03
EMP-09592,Liam Anderson,2020-04-12,full_time,USA,FL,Sales_Representative,12791,nonexempt,True,Engineering,False,1987-06-04
EMP-09593,Charlotte Johnson,2023-09-05,full_time,USA,MA,Analyst,10333,nonexempt,True,Engineering,False,1995-09-14
EMP-09594,Zoe Mitchell,2019-05-25,full_time,USA,MA,Payroll_Administrator,9683,exempt,False,Engineering,False,1971-12-07
EMP-09595,Abigail Scott,2023-11-25,full_time,USA,WA,Analyst,3870,nonexempt,True,Operations,False,2000-08-18
EMP-09596,Aiden King,2019-10-25,full_time,USA,TX,Software_Engineer,10479,exempt,False,Finance,False,2002-01-16
EMP-09597,Taylor Garcia,2023-11-11,full_time,USA,WA,Sales_Representative,11217,nonexempt,True,Operations,False,1992-03-12
EMP-09598,Arjun Evans,2024-02-03,full_time,USA,FL,Sales_Representative,11469,nonexempt,True,Operations,False,1998-02-28
EMP-09599,Morgan Jackson,2023-07-22,full_time,USA,NJ,Product_Manager,6196,exempt,False,Operations,False,1969-05-02
EMP-09600,Olivia Anderson,2019-04-21,full_time,USA,CA,Product_Manager,7180,exempt,False,HR,False,1987-06-12
EMP-09601,Ella Martin,2018-05-02,full_time,USA,WA,Software_Engineer,11168,exempt,False,Operations,False,1999-07-12
EMP-09602,Olivia Campbell,2023-03-10,full_time,USA,CA,Product_Manager,7486,exempt,False,Engineering,False,1974-10-21
EMP-09603,Victoria Brown,2018-05-03,full_time,USA,MA,Analyst,4912,nonexempt,True,HR,False,1979-12-31
EMP-09604,Morgan Lee,2021-08-01,full_time,USA,CA,Payroll_Administrator,12907,exempt,False,Sales,False,1966-01-11
EMP-09605,Elijah Morris,2020-11-16,full_time,USA,WA,Payroll_Administrator,5587,exempt,False,Sales,False,1980-07-23
EMP-09606,Amelia Green,2023-06-29,full_time,USA,MA,HR_Specialist,7558,nonexempt,True,Engineering,False,1991-04-21
EMP-09607,Abigail Williams,2023-06-12,full_time,USA,NY,Analyst,4079,nonexempt,True,Sales,False,2000-06-28
EMP-09608,Ella King,2024-02-28,full_time,USA,TX,Software_Engineer,4877,exempt,False,Engineering,False,1973-02-05
EMP-09609,Allison Wright,2021-05-31,full_time,USA,CA,Sales_Representative,3633,nonexempt,True,HR,False,1994-07-28
EMP-09610,Grace Edwards,2023-07-16,full_time,USA,IL,HR_Specialist,6435,nonexempt,True,Operations,False,1998-12-13
EMP-09611,Taylor Edwards,2023-11-20,full_time,USA,IL,Payroll_Administrator,6128,exempt,False,Engineering,False,1981-09-19
EMP-09612,Arjun Nelson,2024-04-07,full_time,USA,MA,Analyst,11275,nonexempt,True,Operations,False,1979-05-18
EMP-09613,Megan Baker,2023-07-26,full_time,USA,CA,Product_Manager,5040,exempt,False,Finance,False,1979-09-14
EMP-09614,James Hall,2019-06-14,full_time,USA,MA,Analyst,10314,nonexempt,True,Operations,False,1990-04-28
EMP-09615,Daniel Walker,2020-05-12,full_time,USA,WA,Analyst,3582,nonexempt,True,Sales,False,1989-08-01
EMP-09616,Abigail Sanchez,2020-05-25,full_time,USA,TX,Product_Manager,4898,exempt,False,Engineering,False,1977-10-05
EMP-09617,Ethan Scott,2019-01-13,full_time,USA,NY,Sales_Representative,7445,nonexempt,True,Engineering,False,1979-01-26
EMP-09618,Noah Martinez,2022-03-14,full_time,USA,MA,Analyst,12336,nonexempt,True,HR,False,1993-08-03
EMP-09619,Emma Wright,2019-11-27,full_time,USA,CA,Software_Engineer,5213,exempt,False,Sales,False,1969-04-20
EMP-09620,Megan Turner,2024-07-20,full_time,USA,NY,Payroll_Administrator,7216,exempt,False,Sales,False,1969-11-16
EMP-09621,Priya Davis,2022-12-14,full_time,USA,FL,Software_Engineer,11591,exempt,False,Operations,False,1979-05-02
EMP-09622,Charlotte Johnson,2023-02-07,full_time,USA,CA,Operations_Manager,9158,exempt,False,Finance,False,1968-12-28
EMP-09623,Jack King,2021-03-23,full_time,USA,NJ,Software_Engineer,9453,exempt,False,Engineering,False,1993-03-16
EMP-09624,Jack Patel,2022-03-01,full_time,USA,WA,Operations_Manager,10887,exempt,False,Finance,False,2002-01-26
EMP-09625,Sebastian Brown,2019-07-10,full_time,USA,IL,Product_Manager,10756,exempt,False,Finance,False,1973-09-15
EMP-09626,Isabella Nelson,2018-08-09,full_time,USA,WA,Software_Engineer,6095,exempt,False,Engineering,False,1979-09-01
EMP-09627,Isaac Carter,2018-04-08,full_time,USA,WA,Payroll_Administrator,3753,exempt,False,Finance,False,2001-11-28
EMP-09628,Aiden Davis,2022-07-26,full_time,USA,TX,HR_Specialist,11675,nonexempt,True,Operations,False,1984-11-19
EMP-09629,Nora Clark,2019-11-12,full_time,USA,WA,Sales_Representative,12516,nonexempt,True,HR,False,1982-06-01
EMP-09630,Maya Martin,2021-07-01,full_time,USA,CA,Payroll_Administrator,11714,exempt,False,Engineering,False,2001-03-27
EMP-09631,Priya Walker,2019-11-23,full_time,USA,WA,Analyst,11290,nonexempt,True,Sales,False,1993-11-07
EMP-09632,Abigail Rogers,2022-10-13,full_time,USA,CA,Operations_Manager,13378,exempt,False,Engineering,False,1967-07-25
EMP-09633,Leah Sanchez,2021-06-12,full_time,USA,CA,Product_Manager,8505,exempt,False,HR,False,1993-12-15
EMP-09634,Isaac Walker,2018-10-14,full_time,USA,CA,Software_Engineer,11727,exempt,False,Operations,False,1991-08-15
EMP-09635,Isabella Mitchell,2021-02-18,full_time,USA,NY,HR_Specialist,12277,nonexempt,True,Sales,False,2002-06-29
EMP-09636,Chloe Wright,2021-10-03,full_time,USA,NJ,Operations_Manager,8772,exempt,False,Operations,False,2001-02-13
EMP-09637,Charlotte Wilson,2019-01-16,full_time,USA,WA,Analyst,12836,nonexempt,True,Engineering,False,1974-02-07
EMP-09638,Layla Wilson,2022-09-06,full_time,USA,MA,Operations_Manager,12881,exempt,False,Operations,False,1987-12-12
EMP-09639,Maya Moore,2022-02-13,full_time,USA,IL,Product_Manager,12317,exempt,False,HR,False,1988-09-21
EMP-09640,Evelyn Perez,2022-05-13,full_time,USA,NJ,Operations_Manager,4133,exempt,False,Sales,False,1992-12-12
EMP-09641,Morgan Green,2023-08-03,full_time,USA,NY,Operations_Manager,12463,exempt,False,Engineering,False,1969-01-31
EMP-09642,Priya Brown,2018-08-06,full_time,USA,CA,Operations_Manager,10658,exempt,False,Finance,False,1981-10-02
EMP-09643,Harper Davis,2022-01-10,full_time,USA,NJ,Software_Engineer,7453,exempt,False,Engineering,False,1967-05-05
EMP-09644,Emily Roberts,2020-03-14,full_time,USA,TX,Analyst,9424,nonexempt,True,Engineering,False,1986-04-16
EMP-09645,Ethan Harris,2021-12-24,full_time,USA,WA,Sales_Representative,13000,nonexempt,True,Sales,False,1978-02-03
EMP-09646,Lucas Lewis,2022-01-12,full_time,USA,WA,Operations_Manager,4277,exempt,False,Operations,False,1990-04-30
EMP-09647,Noah Turner,2023-10-06,full_time,USA,NJ,Operations_Manager,12761,exempt,False,Finance,False,1988-12-20
EMP-09648,Ava Williams,2022-06-03,full_time,USA,FL,Operations_Manager,4244,exempt,False,Sales,False,1980-04-04
EMP-09649,Emily Patel,2024-11-13,full_time,USA,WA,Analyst,5334,nonexempt,True,Engineering,False,1995-09-20
EMP-09650,Arjun Garcia,2019-02-28,full_time,USA,WA,Software_Engineer,7318,exempt,False,Operations,False,1994-12-13
EMP-09651,Emma Moore,2020-02-06,full_time,USA,IL,Software_Engineer,13446,exempt,False,Engineering,False,1973-10-15
EMP-09652,Alexander Harris,2024-07-21,full_time,USA,IL,Payroll_Administrator,11203,exempt,False,Engineering,False,1986-10-11
EMP-09653,Daniel Wright,2022-08-01,full_time,USA,NY,Payroll_Administrator,12996,exempt,False,Sales,True,2000-10-09
EMP-09654,Ella Williams,2023-05-29,full_time,USA,NJ,Software_Engineer,10360,exempt,False,Finance,False,1982-02-28
EMP-09655,Victoria Clark,2020-11-25,full_time,USA,MA,HR_Specialist,13944,nonexempt,True,HR,False,1978-12-09
EMP-09656,Arjun Taylor,2024-12-01,full_time,USA,MA,Sales_Representative,7989,nonexempt,True,Engineering,False,1970-03-17
EMP-09657,Victoria Rogers,2020-02-09,full_time,USA,IL,HR_Specialist,5998,nonexempt,True,Finance,False,2001-03-17
EMP-09658,Amelia Garcia,2021-08-17,full_time,USA,NJ,Payroll_Administrator,12513,exempt,False,Sales,False,1970-02-26
EMP-09659,Elijah Chen,2018-07-01,full_time,USA,WA,Analyst,13134,nonexempt,True,Sales,False,1970-11-10
EMP-09660,Hannah Thomas,2024-10-29,full_time,USA,CA,Sales_Representative,6406,nonexempt,True,Operations,False,1974-04-18
EMP-09661,Ella Lewis,2021-05-27,full_time,USA,NJ,Software_Engineer,6585,exempt,False,Engineering,False,1988-04-06
EMP-09662,Layla Walker,2018-01-20,full_time,USA,NY,Payroll_Administrator,13537,exempt,False,Engineering,False,1979-07-31
EMP-09663,Isaac Hall,2020-06-27,full_time,USA,CA,Analyst,13922,nonexempt,True,Operations,False,2002-09-06
EMP-09664,Zoe Smith,2024-08-29,full_time,USA,TX,Analyst,12561,nonexempt,True,HR,False,1990-01-17
EMP-09665,Benjamin Moore,2023-03-07,full_time,USA,FL,Operations_Manager,3928,exempt,False,Sales,False,1968-09-23
EMP-09666,Harper Carter,2020-08-01,full_time,USA,NY,HR_Specialist,3540,nonexempt,True,Sales,False,1998-03-07
EMP-09667,Owen Edwards,2022-04-30,full_time,USA,MA,Sales_Representative,10314,nonexempt,True,Sales,False,1983-10-02
EMP-09668,Olivia Green,2022-07-10,full_time,USA,CA,Product_Manager,4335,exempt,False,HR,False,1998-12-02
EMP-09669,Jack Davis,2019-12-15,full_time,USA,FL,HR_Specialist,6362,nonexempt,True,Finance,False,1974-03-02
EMP-09670,Liam Taylor,2024-02-19,full_time,USA,TX,Payroll_Administrator,13797,exempt,False,Operations,False,1980-05-08
EMP-09671,Liam Adams,2021-03-19,full_time,USA,MA,Sales_Representative,8002,nonexempt,True,Finance,False,1969-09-21
EMP-09672,Allison Baker,2019-10-20,full_time,USA,NY,HR_Specialist,8826,nonexempt,True,Engineering,False,1979-10-08
EMP-09673,Grace Harris,2023-05-25,full_time,USA,WA,Sales_Representative,12892,nonexempt,True,Finance,False,1975-12-03
EMP-09674,Ava Patel,2021-07-27,full_time,USA,CA,Product_Manager,5595,exempt,False,Engineering,False,1994-01-01
EMP-09675,Leah Garcia,2021-07-12,full_time,USA,FL,HR_Specialist,11121,nonexempt,True,Operations,False,1998-01-27
EMP-09676,Jordan Thomas,2018-09-11,full_time,USA,NJ,Product_Manager,13169,exempt,False,Engineering,False,1976-01-05
EMP-09677,Kevin Walker,2022-07-16,full_time,USA,CA,HR_Specialist,7114,nonexempt,True,Sales,False,1976-01-05
EMP-09678,Taylor Collins,2019-03-26,full_time,USA,FL,Operations_Manager,5514,exempt,False,Engineering,False,1986-01-02
EMP-09679,Mateo Perez,2020-07-20,full_time,USA,NY,Software_Engineer,5631,exempt,False,Finance,False,1999-09-21
EMP-09680,Isaac King,2022-04-03,full_time,USA,WA,Analyst,8544,nonexempt,True,HR,False,1979-02-03
EMP-09681,Sebastian Harris,2021-04-20,full_time,USA,NY,Payroll_Administrator,10265,exempt,False,Finance,False,1996-04-05
EMP-09682,Isaac Parker,2018-12-20,full_time,USA,IL,Sales_Representative,6074,nonexempt,True,Finance,False,1971-09-07
EMP-09683,Ethan Walker,2023-04-01,full_time,USA,WA,Software_Engineer,13931,exempt,False,Operations,False,1999-10-15
EMP-09684,Jack Kumar,2020-04-08,full_time,USA,TX,Payroll_Administrator,3669,exempt,False,Operations,False,1996-11-10
EMP-09685,Victoria Collins,2019-04-18,full_time,USA,TX,Software_Engineer,7735,exempt,False,Operations,False,1971-04-01
EMP-09686,Allison Johnson,2021-09-05,full_time,USA,NJ,HR_Specialist,12310,nonexempt,True,Operations,False,1997-02-05
EMP-09687,Olivia Williams,2020-09-30,full_time,USA,FL,HR_Specialist,12968,nonexempt,True,Operations,False,1976-06-19
EMP-09688,Sofia Anderson,2018-10-01,full_time,USA,NY,Payroll_Administrator,8297,exempt,False,Finance,False,1970-09-20
EMP-09689,Ethan Morris,2018-12-13,full_time,USA,CA,Product_Manager,12634,exempt,False,HR,False,1973-05-06
EMP-09690,Grace Anderson,2019-07-31,full_time,USA,FL,HR_Specialist,9347,nonexempt,True,Finance,False,1991-09-25
EMP-09691,Ethan Wilson,2022-05-05,full_time,USA,IL,Payroll_Administrator,6618,exempt,False,Finance,False,1992-08-18
EMP-09692,Michael Wilson,2024-06-10,full_time,USA,MA,Product_Manager,8862,exempt,False,Engineering,False,1971-06-26
EMP-09693,Lucas Wright,2022-07-09,full_time,USA,NY,Sales_Representative,12070,nonexempt,True,Engineering,False,2003-12-27
EMP-09694,Aiden Adams,2021-08-15,full_time,USA,CA,Analyst,7070,nonexempt,True,Finance,False,1979-08-08
EMP-09695,Daniel Davis,2024-04-20,full_time,USA,NY,Operations_Manager,4923,exempt,False,Finance,False,1971-10-08
EMP-09696,Mateo Baker,2021-04-04,full_time,USA,TX,Operations_Manager,11299,exempt,False,Engineering,False,1992-10-13
EMP-09697,Owen Morris,2020-02-26,full_time,USA,NJ,Product_Manager,4954,exempt,False,Sales,False,1994-06-12
EMP-09698,Taylor Moore,2024-12-14,full_time,USA,MA,Payroll_Administrator,5618,exempt,False,Finance,False,1994-07-12
EMP-09699,Allison Mitchell,2019-10-04,full_time,USA,TX,Software_Engineer,10913,exempt,False,Sales,False,1976-01-02
EMP-09700,Sebastian Baker,2023-04-23,full_time,USA,IL,Software_Engineer,5560,exempt,False,Operations,False,1969-10-28
EMP-09701,Lucas Chen,2023-05-12,full_time,USA,TX,HR_Specialist,11471,nonexempt,True,HR,False,1993-01-03
EMP-09702,Owen Hall,2023-04-12,full_time,USA,FL,Sales_Representative,4074,nonexempt,True,Sales,False,1996-09-21
EMP-09703,Michael Green,2020-04-18,full_time,USA,NY,Sales_Representative,6509,nonexempt,True,Sales,False,1965-09-26
EMP-09704,Liam Harris,2021-12-13,full_time,USA,CA,HR_Specialist,4154,nonexempt,True,Finance,False,1991-06-04
EMP-09705,Michael Harris,2023-10-13,full_time,USA,IL,Sales_Representative,12901,nonexempt,True,Sales,False,1979-10-05
EMP-09706,Henry Thomas,2022-10-17,full_time,USA,FL,Product_Manager,13669,exempt,False,HR,False,2001-12-08
EMP-09707,Harper Stewart,2021-10-08,full_time,USA,TX,Sales_Representative,6089,nonexempt,True,Engineering,False,1985-04-28
EMP-09708,Allison Brown,2018-10-05,full_time,USA,NY,Sales_Representative,6801,nonexempt,True,Sales,False,1965-02-23
EMP-09709,Aiden Clark,2021-11-28,full_time,USA,CA,HR_Specialist,4271,nonexempt,True,HR,False,1998-07-21
EMP-09710,Lily Moore,2019-09-05,full_time,USA,FL,HR_Specialist,3983,nonexempt,True,HR,False,2000-12-15
EMP-09711,David Young,2020-09-21,full_time,USA,WA,HR_Specialist,3891,nonexempt,True,Operations,False,1972-12-17
EMP-09712,Ethan Garcia,2020-03-31,full_time,USA,NJ,Operations_Manager,5594,exempt,False,Operations,False,1991-01-26
EMP-09713,Taylor Hall,2022-02-07,full_time,USA,IL,Product_Manager,5194,exempt,False,HR,False,1975-05-29
EMP-09714,Grace Jackson,2021-05-14,full_time,USA,TX,Product_Manager,11131,exempt,False,Operations,False,1985-04-11
EMP-09715,Grace Taylor,2020-01-07,full_time,USA,CA,Operations_Manager,8797,exempt,False,Operations,False,1981-05-04
EMP-09716,Michael Evans,2018-04-29,full_time,USA,CA,Product_Manager,12463,exempt,False,Operations,False,1984-05-27
EMP-09717,Henry Hall,2022-09-01,full_time,USA,NY,Sales_Representative,12608,nonexempt,True,Engineering,False,2001-04-22
EMP-09718,Chloe Jackson,2022-10-14,full_time,USA,CA,Sales_Representative,6077,nonexempt,True,Engineering,False,1966-10-20
EMP-09719,Joseph Green,2020-07-20,full_time,USA,NY,Software_Engineer,12239,exempt,False,Engineering,False,1982-06-23
EMP-09720,Allison Scott,2020-06-03,full_time,USA,CA,Analyst,5280,nonexempt,True,Sales,False,1976-01-13
EMP-09721,Henry Johnson,2021-02-12,full_time,USA,CA,HR_Specialist,8707,nonexempt,True,Sales,False,1998-08-21
EMP-09722,Sofia Anderson,2021-10-25,full_time,USA,NY,Analyst,12446,nonexempt,True,HR,False,1989-12-15
EMP-09723,Lily Rogers,2021-03-03,full_time,USA,TX,HR_Specialist,7477,nonexempt,True,Operations,False,1998-08-20
EMP-09724,Jordan Nelson,2019-05-15,full_time,USA,CA,HR_Specialist,12736,nonexempt,True,Sales,False,1988-11-10
EMP-09725,Abigail Edwards,2023-08-09,full_time,USA,NY,Operations_Manager,9021,exempt,False,Engineering,False,1987-04-21
EMP-09726,Sofia Edwards,2024-12-28,full_time,USA,WA,Analyst,7768,nonexempt,True,Sales,False,1998-08-23
EMP-09727,Michael Johnson,2021-08-10,full_time,USA,FL,Payroll_Administrator,11775,exempt,False,Sales,False,1976-05-03
EMP-09728,Lily Adams,2022-10-30,full_time,USA,TX,Product_Manager,13271,exempt,False,Sales,False,1989-10-08
EMP-09729,Charlotte Perez,2019-11-03,full_time,USA,NJ,Product_Manager,11599,exempt,False,HR,False,1984-07-31
EMP-09730,Arjun Walker,2024-11-28,full_time,USA,IL,Payroll_Administrator,9364,exempt,False,Sales,False,1977-03-17
EMP-09731,Leah Garcia,2022-12-01,full_time,USA,FL,Operations_Manager,13889,exempt,False,Operations,False,1984-09-04
EMP-09732,Liam Chen,2020-02-27,full_time,USA,FL,Sales_Representative,5323,nonexempt,True,Sales,False,1984-09-08
EMP-09733,Sebastian Wright,2021-11-21,full_time,USA,FL,Operations_Manager,5885,exempt,False,Sales,False,2001-04-05
EMP-09734,Evelyn Williams,2020-11-04,full_time,USA,FL,Analyst,6027,nonexempt,True,Sales,False,1996-06-03
EMP-09735,Liam Turner,2019-05-21,full_time,USA,IL,Payroll_Administrator,12564,exempt,False,Engineering,False,1970-12-26
EMP-09736,Morgan White,2019-12-02,full_time,USA,WA,Product_Manager,6927,exempt,False,HR,False,1972-02-13
EMP-09737,Michael Clark,2018-06-01,full_time,USA,NJ,Operations_Manager,10439,exempt,False,Finance,False,1997-01-22
EMP-09738,Morgan Anderson,2018-12-14,full_time,USA,TX,Sales_Representative,13363,nonexempt,True,Sales,False,1995-05-12
EMP-09739,Allison Patel,2021-03-05,full_time,USA,CA,Operations_Manager,8098,exempt,False,Engineering,False,1977-08-30
EMP-09740,Jordan Allen,2022-01-18,full_time,USA,IL,Analyst,4581,nonexempt,True,Operations,False,1974-04-20
EMP-09741,Layla Martinez,2023-10-25,full_time,USA,IL,Product_Manager,6601,exempt,False,Sales,False,1966-01-31
EMP-09742,Layla Patel,2018-04-20,full_time,USA,MA,Analyst,13372,nonexempt,True,Sales,False,1999-12-15
EMP-09743,Lily Lee,2024-06-19,full_time,USA,FL,Payroll_Administrator,13276,exempt,False,Sales,False,1977-07-18
EMP-09744,Aiden Patel,2019-12-14,full_time,USA,NJ,Operations_Manager,4994,exempt,False,Sales,False,1973-04-15
EMP-09745,Amelia Clark,2023-07-09,full_time,USA,MA,Product_Manager,9579,exempt,False,Operations,False,1990-10-12
EMP-09746,Olivia Perez,2020-11-21,full_time,USA,MA,Software_Engineer,9717,exempt,False,Engineering,False,1981-05-04
EMP-09747,Mateo Adams,2022-06-04,full_time,USA,NY,Analyst,9697,nonexempt,True,Sales,False,2000-03-09
EMP-09748,Abigail Nelson,2021-07-30,full_time,USA,MA,Product_Manager,4907,exempt,False,Operations,False,1995-07-26
EMP-09749,Aiden Green,2024-02-05,full_time,USA,MA,Software_Engineer,7567,exempt,False,Operations,False,1973-07-29
EMP-09750,Harper Smith,2019-01-13,full_time,USA,NY,Operations_Manager,13253,exempt,False,HR,False,1993-08-09
