emp_id,name,hire_date,employment_type,country,jurisdiction,role,base_monthly_pay,flsa_status,ot_eligible,department,is_ghost
EMP-00731,Tanya Buchanan,2022-07-23,expatriate,India,CA,Operations_Staff,4098,non_exempt,True,Engineering,False
EMP-00732,Casey Parker,2024-11-19,full_time,UK,CA,Finance_Analyst,8017,exempt,False,Engineering,False
EMP-00733,Nicholas Rush,2026-03-09,full_time,Canada,WA,HR_Manager,7321,exempt,False,Engineering,False
EMP-00734,Zachary Sanford,2021-08-09,expatriate,Australia,UK_national,HR_Manager,7541,exempt,False,Engineering,False
EMP-00735,Tammy Ponce,2022-07-19,part_time,France,TX,Operations_Staff,4464,non_exempt,True,Operations,False
EMP-00736,Taylor Taylor,2025-03-02,contractor,Germany,WA,Finance_Analyst,7993,exempt,False,Finance,False
EMP-00737,William Jackson,2025-11-13,part_time,UK,CA,Software_Engineer,8005,exempt,False,Legal,False
EMP-00738,Michael Fowler,2025-11-16,expatriate,UK,WA,Finance_Analyst,7515,exempt,False,Finance,False
EMP-00739,Derek Wright,2021-10-12,expatriate,Germany,TX,Data_Analyst,6188,non_exempt,True,HR,False
EMP-00740,Brian Smith,2023-05-16,contractor,France,NY,Finance_Analyst,7485,exempt,False,Legal,False
EMP-00741,Tracy Wilkerson,2023-11-28,expatriate,UK,WA,Software_Engineer,8687,exempt,False,Engineering,False
EMP-00742,Joshua Garcia,2023-11-03,full_time,France,DE_national,HR_Manager,7674,exempt,False,Finance,False
EMP-00743,Marilyn Mcdaniel,2022-04-04,part_time,France,NY,HR_Manager,6991,exempt,False,Legal,False
EMP-00744,Ryan Phillips,2023-01-13,part_time,India,DE_national,Software_Engineer,8461,exempt,False,Finance,False
EMP-00745,Angela Jackson,2023-04-27,contractor,Germany,federal,Finance_Analyst,8127,exempt,False,Finance,False
EMP-00746,Kimberly Villanueva,2021-11-28,part_time,US,federal,Operations_Staff,3952,non_exempt,True,HR,False
EMP-00747,Lisa Webb,2021-08-06,contractor,India,TX,Operations_Staff,4395,non_exempt,True,Finance,False
EMP-00748,Carmen Preston,2022-03-24,expatriate,Singapore,federal,Operations_Staff,4493,non_exempt,True,Finance,False
EMP-00749,Daniel Lee,2024-12-05,full_time,Germany,NY,Operations_Staff,4561,non_exempt,True,Finance,False
EMP-00750,Monica Baker,2022-11-07,part_time,Canada,NY,Data_Analyst,6744,non_exempt,True,Engineering,False
EMP-00751,Anthony Armstrong,2025-08-22,full_time,Australia,FL,Software_Engineer,8928,exempt,False,Engineering,False
EMP-00752,Isaac Patterson,2022-11-30,contractor,Singapore,TX,Finance_Analyst,7674,exempt,False,Operations,False
EMP-00753,Lindsay Gonzalez,2021-07-27,contractor,Germany,DE_national,Data_Analyst,6513,non_exempt,True,Legal,False
EMP-00754,Edgar Miller,2025-08-29,expatriate,India,CA,Software_Engineer,8678,exempt,False,HR,False
EMP-00755,James Burns,2024-09-30,part_time,Germany,DE_national,Finance_Analyst,7463,exempt,False,HR,False
EMP-00756,Joshua Lopez,2025-11-13,part_time,Singapore,federal,Finance_Analyst,7341,exempt,False,HR,False
EMP-00757,Jeremy Baker,2023-10-08,part_time,UK,WA,Operations_Staff,4078,non_exempt,True,HR,True
EMP-00758,Derrick Brown,2025-03-15,part_time,India,UK_national,Software_Engineer,8480,exempt,False,Operations,False
EMP-00759,Angelica Cooper,2024-02-24,full_time,India,NY,Software_Engineer,8720,exempt,False,Legal,False
EMP-00760,Leah Spencer,2025-08-24,contractor,Germany,UK_national,HR_Manager,7369,exempt,False,Operations,False
EMP-00761,Jennifer Nichols,2025-10-10,full_time,Canada,UK_national,HR_Manager,7696,exempt,False,HR,False
EMP-00762,Stephen Alvarez,2021-11-02,expatriate,India,federal,Finance_Analyst,7798,exempt,False,Operations,False
EMP-00763,Michelle Shaw,2025-12-11,full_time,Germany,DE_national,Finance_Analyst,7469,exempt,False,HR,False
EMP-00764,Megan Oliver,2022-01-16,contractor,France,TX,Software_Engineer,8191,exempt,False,HR,False
EMP-00765,Carrie Joyce,2026-04-21,full_time,France,UK_national,HR_Manager,7530,exempt,False,Finance,False
EMP-00766,Beth Henderson,2026-05-20,expatriate,Singapore,DE_national,Software_Engineer,8215,exempt,False,Legal,False
EMP-00767,Zachary Burton,2025-08-12,expatriate,US,FL,Data_Analyst,6044,non_exempt,True,HR,False
EMP-00768,Thomas Sloan,2021-10-11,part_time,Germany,CA,Finance_Analyst,8212,exempt,False,Legal,False
EMP-00769,James Nguyen,2022-10-28,full_time,Germany,WA,Data_Analyst,6944,non_exempt,True,HR,False
EMP-00770,Shane Buchanan,2024-07-22,expatriate,US,WA,Finance_Analyst,8269,exempt,False,Engineering,False
EMP-00771,Jennifer Perry,2022-03-08,expatriate,Singapore,DE_national,Data_Analyst,6174,non_exempt,True,HR,False
EMP-00772,Olivia Ayers,2026-01-24,part_time,Germany,WA,Operations_Staff,3871,non_exempt,True,Finance,True
EMP-00773,Ashlee Mitchell,2024-02-14,full_time,France,UK_national,Operations_Staff,4094,non_exempt,True,HR,False
EMP-00774,Jason Reyes,2023-11-14,full_time,France,UK_national,Software_Engineer,8846,exempt,False,HR,False
EMP-00775,Amanda Hill,2022-02-28,full_time,Germany,DE_national,Finance_Analyst,8223,exempt,False,Legal,False
EMP-00776,Melissa Williams,2025-11-21,full_time,UK,NY,Finance_Analyst,7793,exempt,False,HR,False
EMP-00777,David Reese,2026-01-17,full_time,Australia,UK_national,Finance_Analyst,7679,exempt,False,Engineering,False
EMP-00778,Alicia Roth,2022-12-16,expatriate,France,DE_national,Finance_Analyst,8108,exempt,False,Operations,False
EMP-00779,John Horton,2021-12-07,full_time,Australia,TX,HR_Manager,6960,exempt,False,Operations,False
EMP-00780,Brandy Mccann,2023-08-29,full_time,Canada,UK_national,Data_Analyst,6263,non_exempt,True,HR,False
EMP-00781,Debra Butler,2024-09-01,full_time,UK,CA,Software_Engineer,8384,exempt,False,HR,False
EMP-00782,Daniel Holloway,2025-02-22,expatriate,India,NY,HR_Manager,6858,exempt,False,Operations,False
EMP-00783,Sharon Nicholson,2024-01-07,contractor,Canada,UK_national,Finance_Analyst,7878,exempt,False,Finance,False
EMP-00784,Eric Hunter,2022-02-13,contractor,Australia,FL,Finance_Analyst,7723,exempt,False,Legal,False
EMP-00785,Sherry Johnson,2022-05-28,expatriate,Germany,federal,Finance_Analyst,7872,exempt,False,Legal,False
EMP-00786,Sara Wright,2023-09-22,contractor,Canada,federal,Operations_Staff,4492,non_exempt,True,Operations,False
EMP-00787,Michele Hill,2025-07-23,full_time,France,DE_national,Data_Analyst,6801,non_exempt,True,HR,False
EMP-00788,Madison Martinez,2021-08-05,part_time,Australia,federal,Software_Engineer,8820,exempt,False,Legal,False
EMP-00789,Kirk Thompson,2025-10-17,full_time,Germany,UK_national,Finance_Analyst,8287,exempt,False,Engineering,False
EMP-00790,Hannah Martin,2025-11-30,part_time,Singapore,UK_national,Software_Engineer,8090,exempt,False,Engineering,False
EMP-00791,Melissa Mitchell,2023-05-17,part_time,India,NY,HR_Manager,7323,exempt,False,Engineering,False
EMP-00792,Kenneth Hanna,2025-09-23,expatriate,Canada,CA,Operations_Staff,4668,non_exempt,True,HR,False
EMP-00793,Megan Adams,2023-06-28,expatriate,US,FL,Operations_Staff,4570,non_exempt,True,Legal,False
EMP-00794,Richard Saunders,2021-06-27,part_time,US,FL,HR_Manager,7329,exempt,False,HR,False
EMP-00795,Maria Burke,2021-06-26,contractor,France,CA,Software_Engineer,8999,exempt,False,HR,False
EMP-00796,Robert Torres,2026-04-11,contractor,Australia,federal,Software_Engineer,8685,exempt,False,Operations,False
EMP-00797,Jessica Bennett,2023-03-09,part_time,US,NY,Operations_Staff,4641,non_exempt,True,Engineering,False
EMP-00798,John Byrd,2025-07-25,contractor,India,federal,Finance_Analyst,8286,exempt,False,Finance,False
EMP-00799,Brian Hunt,2024-10-02,part_time,Singapore,UK_national,Data_Analyst,6588,non_exempt,True,Engineering,False
EMP-00800,Jacqueline Holland,2024-06-27,part_time,Australia,NY,HR_Manager,7272,exempt,False,Engineering,False
EMP-00801,Brian Brown,2026-05-20,contractor,India,NY,Finance_Analyst,8122,exempt,False,Legal,False
EMP-00802,Shannon Green,2024-12-30,contractor,Singapore,UK_national,HR_Manager,7276,exempt,False,Operations,False
EMP-00803,Elizabeth Hernandez,2025-04-08,contractor,Singapore,DE_national,Data_Analyst,6918,non_exempt,True,Legal,False
EMP-00804,Renee Lang,2024-06-10,expatriate,UK,WA,Software_Engineer,8069,exempt,False,Operations,False
EMP-00805,Melanie Griffith,2024-09-19,part_time,India,UK_national,Data_Analyst,6978,non_exempt,True,Finance,False
EMP-00806,Deanna Barnes MD,2021-08-14,full_time,Canada,FL,Finance_Analyst,7594,exempt,False,Engineering,False
EMP-00807,Laura Lee,2025-01-27,contractor,UK,TX,Operations_Staff,4187,non_exempt,True,Finance,False
EMP-00808,Joseph Glover,2025-12-22,part_time,Canada,TX,HR_Manager,7669,exempt,False,HR,False
EMP-00809,Katie Bruce,2025-08-24,part_time,France,FL,Operations_Staff,4593,non_exempt,True,Finance,False
EMP-00810,Catherine Davis,2022-01-30,part_time,France,FL,Data_Analyst,6856,non_exempt,True,Legal,False
EMP-00811,Robert Hines,2022-05-11,part_time,UK,NY,HR_Manager,7642,exempt,False,Engineering,False
EMP-00812,Gabriela Davis,2023-03-21,full_time,US,DE_national,Operations_Staff,4080,non_exempt,True,Legal,False
EMP-00813,Elizabeth French,2023-02-05,expatriate,Canada,DE_national,HR_Manager,6887,exempt,False,Legal,False
EMP-00814,Edward York,2023-10-18,expatriate,France,TX,HR_Manager,6755,exempt,False,Legal,False
EMP-00815,Lauren Blackburn,2021-10-19,expatriate,US,federal,Operations_Staff,4103,non_exempt,True,HR,False
EMP-00816,Kathryn Dillon,2023-05-08,full_time,Singapore,federal,Operations_Staff,4405,non_exempt,True,Engineering,False
EMP-00817,Anthony Dickerson,2022-02-16,part_time,Australia,NY,Software_Engineer,8333,exempt,False,Finance,False
EMP-00818,Jason Hudson,2025-12-22,contractor,Germany,WA,Finance_Analyst,7542,exempt,False,Finance,False
EMP-00819,Eugene Baldwin,2025-05-03,contractor,India,TX,Operations_Staff,4210,non_exempt,True,Operations,False
EMP-00820,Mr. Christopher Walters,2021-06-19,expatriate,India,federal,Data_Analyst,6874,non_exempt,True,Operations,False
EMP-00821,Philip Jackson,2025-04-06,expatriate,Germany,TX,HR_Manager,7289,exempt,False,HR,False
EMP-00822,Phillip Miller DDS,2024-08-10,contractor,France,UK_national,Software_Engineer,8876,exempt,False,Operations,False
EMP-00823,Vincent Reyes,2021-08-18,part_time,Germany,DE_national,Data_Analyst,6825,non_exempt,True,Engineering,False
EMP-00824,Jake Smith,2023-01-20,expatriate,Singapore,TX,Data_Analyst,6914,non_exempt,True,Legal,False
EMP-00825,Cheryl Rhodes,2024-07-29,contractor,Singapore,WA,Finance_Analyst,7556,exempt,False,Legal,False
EMP-00826,Michael Cooper,2022-02-01,full_time,Australia,NY,Finance_Analyst,8007,exempt,False,HR,False
EMP-00827,Kevin Jackson,2025-07-24,part_time,Canada,DE_national,Software_Engineer,8859,exempt,False,Engineering,False
EMP-00828,Earl Luna,2024-06-03,contractor,Canada,federal,Operations_Staff,4068,non_exempt,True,Legal,False
EMP-00829,Stephen Cowan,2023-02-26,contractor,India,CA,Finance_Analyst,7721,exempt,False,Engineering,False
EMP-00830,Heather Lopez,2026-03-08,part_time,Germany,WA,HR_Manager,7063,exempt,False,Finance,False
EMP-00831,Jennifer Perez,2025-01-28,expatriate,Singapore,NY,Finance_Analyst,7690,exempt,False,Legal,False
EMP-00832,Nicholas Lawrence,2022-04-15,expatriate,Germany,TX,HR_Manager,7355,exempt,False,Finance,False
EMP-00833,Matthew Johnson,2025-10-28,expatriate,UK,NY,Operations_Staff,3865,non_exempt,True,Finance,False
EMP-00834,Joseph Williams,2026-06-01,contractor,India,WA,Data_Analyst,6727,non_exempt,True,Finance,False
EMP-00835,Martha Smith,2024-11-21,expatriate,Canada,DE_national,Finance_Analyst,8099,exempt,False,Finance,False
EMP-00836,James Kelley,2023-10-25,expatriate,Australia,TX,Finance_Analyst,7488,exempt,False,Engineering,False
EMP-00837,Michael Mccoy,2022-12-12,part_time,Canada,NY,Data_Analyst,6215,non_exempt,True,HR,False
EMP-00838,Mary Nelson,2024-06-20,full_time,UK,NY,Operations_Staff,4659,non_exempt,True,Operations,False
EMP-00839,Ronald Garcia,2025-01-13,full_time,US,UK_national,Finance_Analyst,7836,exempt,False,Engineering,False
EMP-00840,Brian Rodriguez,2022-06-08,contractor,Germany,NY,Software_Engineer,8670,exempt,False,Operations,False
EMP-00841,Dennis Mills,2022-06-14,part_time,France,WA,HR_Manager,7153,exempt,False,HR,False
EMP-00842,Elizabeth Williams,2023-12-04,part_time,US,CA,Data_Analyst,6679,non_exempt,True,Finance,False
EMP-00843,Timothy Rivera,2021-06-15,expatriate,Singapore,WA,HR_Manager,7261,exempt,False,Operations,False
EMP-00844,Susan Conley,2024-10-14,part_time,Singapore,UK_national,Data_Analyst,6536,non_exempt,True,Legal,False
EMP-00845,Brandon Hunt,2025-01-22,contractor,Singapore,FL,HR_Manager,7524,exempt,False,Engineering,False
EMP-00846,David Hall,2026-05-21,contractor,India,UK_national,Operations_Staff,3966,non_exempt,True,HR,False
EMP-00847,John Garcia,2022-04-26,full_time,US,TX,HR_Manager,7052,exempt,False,Finance,False
EMP-00848,Dylan Solis,2023-01-03,full_time,Singapore,DE_national,Operations_Staff,4006,non_exempt,True,Engineering,False
EMP-00849,Anna Chang,2021-09-02,contractor,France,CA,Operations_Staff,4261,non_exempt,True,Finance,False
EMP-00850,Mary Jackson,2023-03-25,expatriate,Australia,UK_national,Data_Analyst,6255,non_exempt,True,HR,False
EMP-00851,Marco Johns,2021-11-27,expatriate,France,WA,Operations_Staff,3781,non_exempt,True,Operations,False
EMP-00852,Catherine Morales,2026-04-03,contractor,Canada,WA,Data_Analyst,6422,non_exempt,True,HR,False
EMP-00853,James Jefferson,2025-06-10,part_time,Germany,WA,Software_Engineer,8113,exempt,False,Operations,False
EMP-00854,Rebecca Wilson,2024-12-03,expatriate,Canada,DE_national,Finance_Analyst,7492,exempt,False,Finance,False
EMP-00855,Tommy Moore,2023-07-10,part_time,US,CA,Software_Engineer,8190,exempt,False,Engineering,False
EMP-00856,Rebekah Gregory,2022-05-07,contractor,Germany,DE_national,HR_Manager,7444,exempt,False,Engineering,False
EMP-00857,Ian Johnson,2024-11-11,full_time,Germany,CA,Data_Analyst,6505,non_exempt,True,HR,False
EMP-00858,Valerie Anderson,2026-01-16,expatriate,Canada,DE_national,HR_Manager,7080,exempt,False,Operations,False
EMP-00859,Jason Williams,2022-10-01,contractor,UK,TX,Software_Engineer,8057,exempt,False,Finance,False
EMP-00860,Michael Gregory,2025-04-12,full_time,Singapore,TX,Operations_Staff,3896,non_exempt,True,Finance,False
EMP-00861,Krystal Levine,2024-10-16,full_time,UK,FL,Operations_Staff,4094,non_exempt,True,Operations,False
EMP-00862,Joseph Haynes,2021-12-01,full_time,France,DE_national,Data_Analyst,6752,non_exempt,True,Engineering,False
EMP-00863,Danielle Reed,2024-10-27,part_time,Singapore,UK_national,Finance_Analyst,7997,exempt,False,Finance,False
EMP-00864,Ryan Grant,2026-05-19,part_time,US,NY,HR_Manager,6959,exempt,False,Operations,False
EMP-00865,Mason Moore,2025-09-07,part_time,India,CA,HR_Manager,7584,exempt,False,HR,False
EMP-00866,Sheila Jones,2023-11-25,part_time,Australia,federal,Software_Engineer,8015,exempt,False,HR,False
EMP-00867,Wayne Williams,2022-07-22,full_time,Australia,FL,HR_Manager,6709,exempt,False,Engineering,False
EMP-00868,Jennifer Young,2023-09-27,expatriate,Germany,federal,Finance_Analyst,8089,exempt,False,Engineering,False
EMP-00869,Joan Gates,2023-09-05,part_time,Singapore,NY,Data_Analyst,6702,non_exempt,True,Legal,False
EMP-00870,Jonathan Valdez,2021-12-15,full_time,US,federal,HR_Manager,7360,exempt,False,HR,False
EMP-00871,Justin Smith,2021-11-23,full_time,Germany,DE_national,Finance_Analyst,7538,exempt,False,Finance,False
EMP-00872,Lisa Torres,2023-12-26,contractor,Singapore,FL,Finance_Analyst,7321,exempt,False,Operations,False
EMP-00873,Michael Clements,2023-04-05,part_time,Canada,CA,HR_Manager,7196,exempt,False,Operations,False
EMP-00874,Daniel Gibson,2024-03-29,contractor,Singapore,FL,Finance_Analyst,7880,exempt,False,HR,False
EMP-00875,Kara Sandoval,2025-01-08,contractor,India,DE_national,Finance_Analyst,7581,exempt,False,Legal,False
EMP-00876,Peter Walker,2023-02-24,part_time,UK,TX,Finance_Analyst,7760,exempt,False,Finance,False
EMP-00877,Tracey Carter,2024-01-20,contractor,Singapore,CA,HR_Manager,7494,exempt,False,Legal,False
EMP-00878,Amber Martin,2022-02-22,part_time,US,federal,Operations_Staff,4494,non_exempt,True,Legal,False
EMP-00879,Mikayla Rodriguez,2024-06-30,contractor,UK,UK_national,Data_Analyst,6194,non_exempt,True,Legal,False
EMP-00880,Timothy Long,2023-09-23,part_time,Canada,federal,Operations_Staff,4119,non_exempt,True,Finance,False
EMP-00881,Michelle Rodriguez,2023-07-07,full_time,UK,CA,Software_Engineer,8855,exempt,False,HR,False
EMP-00882,Sara Chapman,2025-04-20,full_time,France,NY,Data_Analyst,6497,non_exempt,True,HR,False
EMP-00883,Matthew Blanchard,2022-02-11,full_time,Australia,DE_national,Software_Engineer,8538,exempt,False,Legal,False
EMP-00884,Mr. Anthony Mcconnell PhD,2023-11-09,contractor,US,federal,Finance_Analyst,7526,exempt,False,Legal,False
EMP-00885,Tammy Thompson,2024-05-02,full_time,France,DE_national,Software_Engineer,8950,exempt,False,Engineering,False
EMP-00886,Betty Hughes,2024-06-11,full_time,India,UK_national,Operations_Staff,4541,non_exempt,True,Finance,False
EMP-00887,Kathy Cruz,2026-05-04,contractor,US,NY,Software_Engineer,8854,exempt,False,Finance,False
EMP-00888,Pamela Hill,2026-04-05,part_time,UK,NY,Software_Engineer,8742,exempt,False,HR,False
EMP-00889,Jodi Anderson,2023-07-04,expatriate,France,FL,Finance_Analyst,7838,exempt,False,HR,False
EMP-00890,Nicole Evans,2024-12-12,part_time,Australia,NY,Finance_Analyst,8084,exempt,False,Legal,False
EMP-00891,Michelle Walls,2024-08-09,expatriate,Australia,NY,HR_Manager,6870,exempt,False,HR,False
EMP-00892,Marcus Roberts,2023-03-03,expatriate,India,TX,Finance_Analyst,7846,exempt,False,Legal,False
EMP-00893,Vicki Santos,2026-03-26,contractor,India,federal,Operations_Staff,4565,non_exempt,True,Finance,False
EMP-00894,Melissa Morris,2022-01-07,expatriate,India,FL,Operations_Staff,4276,non_exempt,True,Legal,False
EMP-00895,John Duncan,2024-10-11,expatriate,Canada,federal,Data_Analyst,6984,non_exempt,True,Operations,False
EMP-00896,Paul Skinner,2022-11-15,expatriate,US,CA,Operations_Staff,3991,non_exempt,True,Legal,False
EMP-00897,Rhonda Mills,2021-07-27,part_time,Canada,CA,Software_Engineer,8307,exempt,False,HR,False
EMP-00898,Michael Gonzalez,2025-03-11,contractor,US,WA,Data_Analyst,6941,non_exempt,True,Legal,False
EMP-00899,Dustin King,2025-08-21,part_time,UK,CA,Finance_Analyst,7771,exempt,False,Finance,False
EMP-00900,Elizabeth Molina,2021-08-08,part_time,Canada,federal,Data_Analyst,6910,non_exempt,True,Legal,False
EMP-00901,Ashley Parrish,2025-02-20,part_time,Canada,WA,Data_Analyst,6094,non_exempt,True,Legal,False
EMP-00902,Natalie Hoffman,2022-08-18,part_time,UK,federal,Operations_Staff,4511,non_exempt,True,Operations,False
EMP-00903,Rebecca Roberts,2024-10-06,expatriate,UK,WA,Data_Analyst,6038,non_exempt,True,Legal,False
EMP-00904,Jasmine Frye,2026-04-27,full_time,US,federal,Operations_Staff,4056,non_exempt,True,Operations,False
EMP-00905,Juan Smith,2022-09-12,full_time,France,CA,Operations_Staff,4349,non_exempt,True,Operations,False
EMP-00906,Priscilla Berg,2025-08-04,contractor,US,federal,Software_Engineer,8552,exempt,False,Legal,False
EMP-00907,Michele Holland,2025-03-20,contractor,France,TX,Data_Analyst,6051,non_exempt,True,Operations,False
EMP-00908,Lindsey Parsons,2026-04-06,full_time,France,UK_national,Operations_Staff,3996,non_exempt,True,Operations,False
EMP-00909,Christopher Fleming,2022-05-18,part_time,India,NY,Data_Analyst,6487,non_exempt,True,Legal,False
EMP-00910,Jose Bennett,2023-08-02,expatriate,Canada,NY,Software_Engineer,8408,exempt,False,Legal,False
EMP-00911,Beverly Silva,2022-09-19,part_time,Germany,DE_national,Operations_Staff,4272,non_exempt,True,HR,False
EMP-00912,Michael Moore,2022-03-18,expatriate,France,FL,Operations_Staff,3948,non_exempt,True,Engineering,False
EMP-00913,Anthony Randolph,2024-07-09,expatriate,India,NY,HR_Manager,6815,exempt,False,Operations,False
EMP-00914,Katherine Armstrong,2023-03-26,contractor,India,FL,Operations_Staff,4028,non_exempt,True,Finance,False
EMP-00915,Emily Robinson,2022-05-12,full_time,Canada,TX,Finance_Analyst,7658,exempt,False,Legal,False
EMP-00916,Jonathan Perry,2024-02-16,part_time,Singapore,CA,Operations_Staff,4646,non_exempt,True,HR,False
EMP-00917,Daniel Lewis,2023-02-07,contractor,Germany,NY,Data_Analyst,6115,non_exempt,True,Engineering,False
EMP-00918,Daniel Goodwin,2024-02-04,part_time,Canada,CA,Data_Analyst,6351,non_exempt,True,Engineering,False
EMP-00919,Samantha Zavala MD,2024-10-14,expatriate,Singapore,CA,HR_Manager,7039,exempt,False,HR,False
EMP-00920,Tanner Austin,2024-07-19,part_time,France,WA,Finance_Analyst,7861,exempt,False,Operations,False
EMP-00921,Melanie Flores,2026-01-08,part_time,US,UK_national,Finance_Analyst,7896,exempt,False,Legal,False
EMP-00922,Janice Fernandez,2022-11-09,contractor,Germany,CA,Software_Engineer,8290,exempt,False,HR,False
EMP-00923,Samantha Brooks,2025-06-15,contractor,US,DE_national,Finance_Analyst,7970,exempt,False,Engineering,False
EMP-00924,Andrew Villanueva,2022-05-28,expatriate,Canada,federal,Software_Engineer,8885,exempt,False,Engineering,False
EMP-00925,Tiffany Jackson,2026-03-23,contractor,Australia,FL,Software_Engineer,8389,exempt,False,Legal,False
EMP-00926,Adrienne Jones,2024-10-17,contractor,Singapore,NY,Software_Engineer,8190,exempt,False,HR,False
EMP-00927,Sharon Coleman,2021-12-17,expatriate,US,CA,Finance_Analyst,7553,exempt,False,Legal,False
EMP-00928,Michele Cherry,2025-04-26,contractor,Singapore,UK_national,HR_Manager,7462,exempt,False,HR,False
EMP-00929,Teresa Burgess,2022-03-18,contractor,India,federal,Software_Engineer,8640,exempt,False,Finance,False
EMP-00930,Gary Miller,2021-09-18,contractor,US,WA,Data_Analyst,6899,non_exempt,True,Operations,False
EMP-00931,Kristin Andrews,2022-07-31,contractor,France,TX,Software_Engineer,8349,exempt,False,Operations,False
EMP-00932,James Mccoy,2023-08-10,full_time,Australia,FL,Data_Analyst,6427,non_exempt,True,HR,False
EMP-00933,Michael Nichols,2024-08-25,part_time,Australia,WA,Finance_Analyst,8231,exempt,False,Legal,False
EMP-00934,Nicole Richards,2024-12-11,expatriate,Germany,FL,HR_Manager,7368,exempt,False,HR,False
EMP-00935,Timothy Rodriguez,2025-05-17,part_time,Germany,WA,Finance_Analyst,8005,exempt,False,Legal,False
EMP-00936,Brandon Hubbard,2023-08-19,expatriate,Germany,TX,Data_Analyst,6325,non_exempt,True,Engineering,False
EMP-00937,Matthew Wells,2024-02-10,full_time,Germany,federal,Finance_Analyst,8159,exempt,False,HR,False
EMP-00938,James Salinas,2024-03-03,contractor,Australia,UK_national,Software_Engineer,8310,exempt,False,Operations,False
EMP-00939,Brianna Byrd,2026-01-05,part_time,France,NY,HR_Manager,6834,exempt,False,HR,False
EMP-00940,Monica Brooks,2026-03-10,contractor,France,FL,Software_Engineer,8236,exempt,False,Engineering,False
EMP-00941,Kristen Martinez,2021-06-20,full_time,Singapore,TX,HR_Manager,7214,exempt,False,Legal,False
EMP-00942,Kimberly Arroyo,2022-12-19,contractor,Germany,UK_national,Operations_Staff,4203,non_exempt,True,Operations,False
EMP-00943,Stephanie Cooper,2023-07-04,part_time,France,FL,Data_Analyst,6033,non_exempt,True,Operations,False
EMP-00944,Kayla Martin,2022-07-19,contractor,Australia,FL,Software_Engineer,8760,exempt,False,HR,False
EMP-00945,Cheyenne White,2025-06-10,full_time,Germany,DE_national,Data_Analyst,6887,non_exempt,True,Legal,False
EMP-00946,Sarah Randolph,2026-05-31,contractor,Singapore,FL,Operations_Staff,4137,non_exempt,True,Operations,False
EMP-00947,Joshua Roberts,2021-10-12,expatriate,India,UK_national,Software_Engineer,8626,exempt,False,Legal,False
EMP-00948,Nicholas Freeman,2023-02-05,full_time,UK,DE_national,Finance_Analyst,7767,exempt,False,Engineering,False
EMP-00949,Matthew Garcia,2024-07-16,expatriate,US,UK_national,Data_Analyst,6528,non_exempt,True,Engineering,False
EMP-00950,Emily Hayes,2024-07-10,contractor,Singapore,UK_national,Data_Analyst,6905,non_exempt,True,Finance,False
EMP-00951,Kevin Cunningham,2023-04-07,expatriate,Germany,UK_national,HR_Manager,7001,exempt,False,Legal,False
EMP-00952,Jeffrey Smith,2022-09-03,part_time,Singapore,DE_national,Software_Engineer,8092,exempt,False,Legal,False
EMP-00953,Patrick Graham,2025-08-23,part_time,Germany,UK_national,Software_Engineer,8423,exempt,False,Finance,False
EMP-00954,Nicholas Humphrey,2023-10-04,full_time,Germany,DE_national,Operations_Staff,4304,non_exempt,True,HR,False
EMP-00955,Eric Arnold,2022-04-27,full_time,Canada,federal,Operations_Staff,4408,non_exempt,True,HR,False
EMP-00956,Sarah Trevino,2022-02-21,full_time,UK,DE_national,Software_Engineer,8649,exempt,False,Finance,False
EMP-00957,Deborah Mercado,2021-10-28,expatriate,Germany,UK_national,Software_Engineer,8563,exempt,False,Operations,False
EMP-00958,Albert Hunter,2021-08-06,part_time,India,TX,Software_Engineer,8166,exempt,False,HR,False
EMP-00959,Jennifer Lawrence,2025-12-21,full_time,Australia,WA,Data_Analyst,6316,non_exempt,True,Operations,False
EMP-00960,Kimberly Lutz,2023-10-21,part_time,UK,TX,HR_Manager,7683,exempt,False,HR,False
EMP-00961,Holly Walker,2025-04-20,contractor,US,DE_national,Software_Engineer,8509,exempt,False,Operations,False
EMP-00962,Donna Marshall,2023-12-30,full_time,Singapore,FL,Finance_Analyst,7522,exempt,False,Legal,False
EMP-00963,Jonathan Bates,2025-09-06,expatriate,Australia,DE_national,Operations_Staff,3781,non_exempt,True,Legal,False
EMP-00964,Lisa Martin,2024-01-05,full_time,France,WA,Finance_Analyst,7934,exempt,False,Legal,False
EMP-00965,Christopher Fry,2024-09-27,full_time,Germany,TX,Data_Analyst,6056,non_exempt,True,Finance,False
EMP-00966,Nancy Webb,2023-03-28,part_time,US,WA,Software_Engineer,8339,exempt,False,Engineering,False
EMP-00967,John Brown,2023-04-16,full_time,Australia,TX,Software_Engineer,8165,exempt,False,Finance,False
EMP-00968,Daniel Velez,2023-04-01,part_time,Singapore,federal,Finance_Analyst,8253,exempt,False,Engineering,False
EMP-00969,Jesse Williams,2026-05-06,contractor,India,federal,Software_Engineer,8919,exempt,False,Operations,False
EMP-00970,Michael Boyd,2025-08-03,expatriate,UK,WA,Software_Engineer,8482,exempt,False,HR,False
EMP-00971,Deborah Stephens,2022-04-24,contractor,India,UK_national,Software_Engineer,8537,exempt,False,HR,True
EMP-00972,Holly Valdez,2025-08-14,full_time,UK,NY,Data_Analyst,6495,non_exempt,True,Legal,False
EMP-00973,Jamie Solomon,2024-01-09,expatriate,India,WA,HR_Manager,7238,exempt,False,Legal,False
